0|1,0,0,0,1,0,|0,0,0,0,1,2,|2,0,0,0,1,0,|nq=off	2	-65.684875000000005,-175.4863971625
0|1,1,1,1,1,1,|0,0,0,0,1,2,|2,1,1,1,1,1,|nq=off	2	0,0
0|1,0,0,0,1,1,|0,0,0,0,2,2,|2,0,0,0,0,1,|nq=off	2	-368.42900750000007,-454.92673878184064
0|0,2,0,2,0,2,|0,2,0,2,0,2,|0,2,0,2,0,2,|nq=off	2	0,-202.60000000000002
0|0,2,0,2,0,2,|0,0,0,0,0,2,|0,2,0,2,0,2,|nq=off	2	-3670.7415619410253,-3929.181338399143
0|1,1,0,0,1,0,|0,0,0,0,1,2,|2,1,0,0,2,0,|nq=off	2	-188.57619350000002,-140.83871637500002
0|0,0,0,1,0,0,|0,0,0,0,2,2,|0,0,0,0,0,0,|nq=off	2	-683.22485266016577,-364.57794259494119
0|1,1,1,1,1,1,|0,0,0,0,0,2,|2,1,1,1,1,1,|nq=off	2	-250.57980750000002,-170.7835
0|1,1,1,0,1,1,|0,0,0,0,1,2,|2,1,2,0,1,1,|nq=off	2	-180.55144999999999,-269.82511121249996
0|0,0,0,0,1,0,|0,0,0,0,2,2,|0,0,0,0,1,0,|nq=off	2	-1477.7605335664896,-1728.5081820783257
0|0,0,0,1,0,1,|0,0,0,0,2,2,|0,0,0,1,0,1,|nq=off	2	-609.51441105499998,-339.58025000000004
0|0,0,1,0,0,0,|0,0,0,0,2,2,|0,0,1,0,0,0,|nq=off	2	-343.33918995109275,-362.40404960175374
0|0,0,0,0,0,0,|0,0,0,0,2,2,|0,0,0,0,0,0,|nq=off	2	-5687.2326013841912,-5482.4875456733098
0|1,0,0,0,0,0,|0,0,0,0,2,2,|1,0,0,0,0,0,|nq=off	2	-233.71286516224851,-208.72200482822441
0|1,0,0,0,1,0,|0,0,0,0,2,2,|0,0,0,0,0,0,|nq=off	2	1,-145.28651500000001
0|1,1,1,0,1,0,|0,0,0,0,1,2,|2,2,0,0,1,0,|nq=off	2	-309.52280242250004,-110.6885
0|0,0,1,0,0,0,|0,0,0,0,2,2,|0,0,2,0,0,0,|nq=off	2	-480.20323499999995,0
0|1,0,1,0,1,0,|0,0,0,0,2,2,|2,0,1,0,1,0,|nq=off	2	-208.73154999999997,-538.87333695500001
0|1,1,0,0,0,1,|0,0,0,0,1,2,|2,1,0,0,0,0,|nq=off	2	-338.15991218500005,-189.47789999999998
0|1,1,0,0,0,1,|0,0,0,0,1,2,|2,1,0,0,0,1,|nq=off	2	-78.980000000000004,-409.45098056
0|1,1,0,0,0,1,|0,0,0,0,1,2,|2,2,0,0,0,1,|nq=off	2	-456.02750555250003,-178.41627500000001
0|1,1,0,0,0,1,|0,0,0,0,1,2,|1,0,0,0,0,1,|nq=off	2	-240.59624024999999,-329.91617350000001
0|1,0,0,0,1,0,|0,0,0,0,1,2,|0,0,0,0,0,0,|nq=off	2	-96.321850000000012,-41.355000000000004
0|0,0,0,0,1,0,|0,0,0,0,2,2,|0,0,0,0,0,0,|nq=off	2	-612.91823258966065,-1093.1731390243797
0|1,0,0,0,0,0,|0,0,0,0,2,2,|0,0,0,0,0,0,|nq=off	2	-143.459045,-165.35963483125002
0|1,0,0,0,1,0,|0,0,0,0,2,2,|1,0,0,0,0,0,|nq=off	2	-384.39014990749996,-75.534999999999997
0|1,0,0,0,0,0,|0,0,0,0,2,2,|2,0,0,0,0,0,|nq=off	2	-248.48151953625,-143.20394999999999
0|0,0,0,0,1,0,|0,0,0,0,2,2,|0,0,0,0,2,0,|nq=off	2	-4206.2904482177973,-4172.8404087083927
0|1,0,0,0,1,0,|0,0,0,0,2,2,|2,0,0,0,1,0,|nq=off	2	-159.30262500000003,-411.80816468750004
0|1,0,0,0,0,1,|0,0,0,0,2,2,|1,0,0,0,0,1,|nq=off	2	-453.48290297,-89.009999999999991
0|0,0,0,0,0,1,|0,0,0,0,2,2,|0,0,0,0,0,1,|nq=off	2	-1593.2400952017256,-1019.1303798658953
0|0,1,0,0,0,0,|0,0,0,0,2,2,|0,1,0,0,0,0,|nq=off	2	-66.35340355937501,-56.868770000000005
0|0,0,0,1,0,0,|0,0,0,0,2,2,|0,0,0,1,0,0,|nq=off	2	-651.20304965065304,-650.72100269763678
0|0,0,0,1,0,1,|0,0,0,0,2,2,|0,0,0,0,0,1,|nq=off	2	-792.71038226362498,-521.55195824999998
0|0,0,0,0,0,1,|0,0,0,0,2,2,|0,0,0,0,0,0,|nq=off	2	-1200.2935315345658,-1326.2259107415512
0|0,0,0,0,0,1,|0,0,0,0,2,2,|0,0,0,0,0,2,|nq=off	2	-1727.6078440515996,-1379.1407834991267
