0|1,2,1,|0,0,1,|1,2,1,|nq=off	3	0,0,-5.5613500000000009
0|2,1,1,|0,0,1,|2,2,2,|nq=off	3	-168.91488434204891,-160.08145556725,-149.92839411032105
0|0,0,1,|0,0,1,|0,0,1,|nq=off	3	-161.86941981037776,-182.14296835075618,-116.09079922472814
0|2,1,1,|0,1,0,|2,0,0,|nq=off	3	1,-14.130000000000003,-59.413550000000001
0|1,1,2,|0,0,0,|2,1,2,|nq=off	3	-396.50050709865252,-433.25987030901814,-333.5971999938958
0|2,1,2,|0,1,0,|2,1,2,|nq=off	3	-70.953050000000005,-18.055000000000003,0
0|0,1,0,|0,1,0,|0,1,0,|nq=off	3	-148.24966668751711,-101.3764774328574,-113.18238523565293
0|1,2,2,|1,0,0,|1,2,2,|nq=off	3	-48.957718219213753,-134.58990761575001,1
0|1,2,1,|0,0,0,|1,2,2,|nq=off	3	-131.10317583831812,-186.44717569883272,-177.10792906038455
0|2,1,1,|1,0,0,|2,2,2,|nq=off	3	-197.00791353101766,-256.49856587178715,-194.56400133440403
0|0,2,1,|0,0,0,|0,2,2,|nq=off	3	-538.9214567099923,-618.72405218924962,-661.23983715127486
0|1,0,0,|0,0,1,|1,0,0,|nq=off	3	-33.255711301096902,-68.84126404885896,-44.598914834402095
0|0,2,0,|1,0,0,|0,2,0,|nq=off	3	-39.779982496638141,-53.839918483340938,-40.947550000000007
0|0,1,0,|0,0,0,|0,2,0,|nq=off	3	-493.15698986139921,-452.25736435440552,-435.43632818309044
0|1,1,2,|1,0,0,|2,2,2,|nq=off	3	-51.574195102754352,-84.106224087680317,-156.92285572247835
0|1,1,1,|0,0,0,|2,2,2,|nq=off	3	-804.42666873537121,-826.89684559830619,-828.11319985544515
0|1,2,1,|0,1,0,|1,2,1,|nq=off	3	0,-4.7050000000000001,-69.90055000000001
0|1,1,1,|1,0,0,|2,2,1,|nq=off	3	-75.183352642488927,-109.75662586047113,-171.22945701658207
0|0,2,0,|0,1,0,|0,2,0,|nq=off	3	-462.71117553301133,-283.10569888237586,-262.07296639526879
0|2,0,0,|1,0,0,|2,0,0,|nq=off	3	-328.55777386377497,-302.24426436616517,-501.41590774566293
0|2,1,1,|0,0,0,|2,1,2,|nq=off	3	-447.92050229361485,-408.3372253492517,-479.12445849905959
0|1,1,0,|0,2,2,|2,1,0,|nq=off	2	-1627.2582074755001,0
0|1,2,1,|1,0,0,|2,2,2,|nq=off	3	-16.955000000000002,-24.050000000000001,-31.305000000000003
0|1,2,2,|0,0,0,|2,2,2,|nq=off	3	-284.39472580438508,-27.310675000000003,-203.64220877403733
0|1,1,1,|0,0,0,|1,1,2,|nq=off	3	-292.53132886318781,-274.94366933460998,-281.6721839308824
