0|0,0,0,0,|0,0,0,0,|1,1,0,1,|nq=off	2	-8.8560481709983598,-5.1978208913453123
0|0,2,0,0,|0,0,0,0,|0,2,1,0,|nq=off	2	-37.290818866894597,-26.507151575791724
0|1,0,0,1,|0,0,0,0,|2,1,0,2,|nq=off	2	-6.6586236062500017,-8.0640992000000011
0|0,1,1,1,|0,0,0,0,|1,2,2,1,|nq=off	2	-5.1498750000000006,-9.1838339962187501
0|0,0,2,2,|0,0,0,0,|0,1,2,2,|nq=off	2	-58.462096164577545,-55.89634107308661
0|0,0,0,0,|0,0,0,0,|0,0,1,0,|nq=off	2	-127.24933551133924,-134.69074782443846
0|0,1,0,1,|0,0,0,0,|1,2,0,2,|nq=off	2	-14.5147337125,-2.9575528750000006
0|0,0,0,0,|0,0,0,0,|1,0,0,0,|nq=off	2	-118.64112309617268,-121.12070712760271
0|1,1,0,1,|0,0,0,0,|1,2,1,2,|nq=off	2	-29.117036655069558,-22.852673801432434
0|0,0,2,1,|0,0,0,0,|0,0,2,2,|nq=off	2	-37.597247689336214,-38.699730601302996
0|1,1,0,1,|0,0,0,0,|2,2,0,2,|nq=off	2	-11.336410000000001,-5.5674307200000008
0|1,0,1,0,|0,0,0,0,|1,1,2,1,|nq=off	2	0.15500000000000003,-8.6965295000000005
0|1,0,0,0,|0,0,0,0,|2,0,0,0,|nq=off	2	-139.32603460311265,-147.06834681286415
0|1,1,0,0,|0,0,0,0,|2,1,0,0,|nq=off	2	-3.6195942624999997,-6.9274750000000012
0|0,0,1,0,|0,0,0,0,|0,0,2,0,|nq=off	2	-114.92309039804965,-122.61259818067796
0|1,1,0,1,|0,0,0,0,|1,2,0,1,|nq=off	2	-8.7132096000000008,-5.0856500000000011
0|1,0,0,0,|0,0,0,0,|2,0,1,1,|nq=off	2	-8.8454915728748595,-17.310976794482499
0|0,0,0,0,|0,0,0,0,|0,1,0,1,|nq=off	2	-98.44097998835386,-97.114287400023557
0|0,1,0,1,|0,0,0,0,|0,2,0,2,|nq=off	2	-242.55035203875829,-222.0705834820663
0|0,0,1,0,|0,0,0,0,|1,0,1,1,|nq=off	2	-4.6238442127126529,-11.1671846907625
0|0,0,0,0,|0,0,0,0,|1,1,0,0,|nq=off	2	-44.542312675691775,-44.157034148098589
0|1,1,0,1,|0,0,0,0,|2,1,0,2,|nq=off	2	-13.5380735325,-1.2850000000000001
0|0,0,1,1,|0,0,0,0,|0,0,2,2,|nq=off	2	-41.731609531226781,-28.281491198226394
0|0,1,1,0,|0,0,0,0,|1,2,2,1,|nq=off	2	-9.8465485000000008,-2.7289750000000002
0|1,1,0,1,|0,0,0,0,|1,2,0,2,|nq=off	2	-6.0645000000000007,-7.9352004695156095
0|0,1,0,1,|0,0,0,0,|1,2,1,2,|nq=off	2	-20.918451778111507,-14.497084272509376
0|0,1,0,1,|0,0,0,0,|1,1,0,2,|nq=off	2	-18.449279956007693,-12.503244112861918
0|0,1,0,0,|0,0,0,0,|0,1,0,0,|nq=off	2	-74.886065392019546,-73.809315919804391
0|1,0,0,0,|0,0,0,0,|1,0,0,0,|nq=off	2	-61.409720307557578,-70.508052879277741
0|0,0,0,1,|0,0,0,0,|0,0,0,1,|nq=off	2	-77.462468583828567,-71.135310266295733
0|1,0,0,0,|0,0,0,0,|2,1,1,0,|nq=off	2	-4.0143783749999997,-1.0449999999999999
0|0,0,0,1,|0,0,0,0,|0,0,0,2,|nq=off	2	-96.290871621879916,-96.075169638225006
0|0,0,0,1,|0,0,0,0,|1,0,1,2,|nq=off	2	-8.6900152774999988,-2.0146250000000001
0|0,1,0,0,|0,0,0,0,|0,2,0,0,|nq=off	2	-152.96089802078137,-144.44205460745872
0|1,0,1,0,|0,0,0,0,|1,0,1,0,|nq=off	2	-10.820200525056737,-19.447987562694102
0|0,1,2,2,|0,0,0,0,|0,1,2,2,|nq=off	2	-20.866661315624999,-13.201549999999999
0|0,0,2,2,|0,0,0,0,|0,0,2,2,|nq=off	2	-499.14587488061107,-493.58969328049102
0|0,0,0,0,|0,1,0,1,|0,0,0,0,|nq=off	2	0,-51.367518093593517
0|0,0,0,0,|0,0,0,0,|1,0,1,0,|nq=off	2	-103.85275890962633,-111.8185166133873
0|1,0,1,0,|0,0,0,0,|2,0,2,0,|nq=off	2	-185.28276445370366,-203.75479104376376
0|1,1,1,0,|0,0,0,0,|1,2,2,0,|nq=off	2	-5.4817680000000006,-4.0262280000000006
0|0,1,1,1,|0,0,0,0,|0,2,1,2,|nq=off	2	0,-2.1475
0|0,0,0,0,|1,0,1,0,|0,0,0,0,|nq=off	2	-66.701548921908554,0
0|2,0,2,0,|1,0,1,0,|2,0,2,0,|nq=off	2	-1.1000000000000001,0
0|0,2,0,2,|0,0,0,0,|0,2,0,2,|nq=off	2	-294.18758792767915,-258.20375404916592
0|2,2,2,2,|0,0,0,0,|2,2,2,2,|nq=off	2	0,-3.1550000000000002
0|0,0,0,0,|0,0,0,0,|0,0,0,0,|nq=off	2	-88.662809833234689,-92.587897753339647
0|2,0,2,0,|0,0,0,0,|2,0,2,0,|nq=off	2	-249.77858576328529,-287.95222827697444
0|0,0,0,0,|0,0,0,0,|0,0,0,1,|nq=off	2	-142.11735589455859,-142.51690117893881
0|0,0,0,0,|0,0,0,0,|1,0,1,1,|nq=off	2	-10.146218700421288,-10.597470286232422
0|1,0,1,0,|0,0,0,0,|2,0,2,1,|nq=off	2	-13.515140769766413,-13.499340125
